pitcher,grp,pitch_type,player_name,n,resid_pp,whiff_pct,arm_diff,own_arm,fb_arm,as_gap,spin_nz_pct,cue_val,big,cue_pct,contrib_pp,aligned,share,sim_pct,arm_gap,slot,fb_slot
669211,offspeed,CH,"Akin, Keegan",232,-1.41703605951628,23.7068965517241,3.82858540360627,38.1912541713014,41.5155647178476,0.0292887931034482,100,3.82858540360627,TRUE,0.315508021390374,-0.277373197178172,TRUE,0.195741805803344,32,3.8,38,42
672282,offspeed,CH,"Detmers, Reid",263,0.0335591591151646,29.6577946768061,3.87480407591267,44.162213740458,40.8230498310087,-0.0498091603053435,100,3.87480407591267,TRUE,0.310160427807487,-0.286520448126862,FALSE,,31,3.9,44,41
623167,offspeed,CH,"Flexen, Chris",275,5.7127434646514,36.7272727272727,3.90898162448954,66.7764102282705,70.3044103168779,0.0699854545454545,100,3.90898162448954,TRUE,0.304812834224599,-0.295667699075552,FALSE,,30,3.9,67,70
593423,offspeed,FS,"Montas, Frankie",277,0.976808358133176,37.1841155234657,3.28779228116698,43.014440433213,43.8051205520753,0.00241516245487366,100,3.28779228116698,TRUE,0.303571428571429,-0.297791168045783,FALSE,,30,3.3,43,44
663947,offspeed,CH,"Holton, Tyler",361,-1.99469221106728,26.5927977839335,4.0383446335235,39.1786703601108,43.0611590405197,0.115321329639889,100,4.0383446335235,TRUE,0.299465240641711,-0.304814950024241,TRUE,0.152813024652634,30,4,39,43
676440,offspeed,CH,"Bibee, Tanner",679,7.43587611707037,31.6642120765832,4.06147591857132,54.5889543446245,53.3315860827945,0.0277481590574374,100,4.06147591857132,TRUE,0.294117647058823,-0.313962200972931,FALSE,,29,4.1,55,53
686752,offspeed,CH,"Pepiot, Ryan",721,-2.34963112701384,27.7392510402219,4.17226195833692,38.8337344835979,42.9215666100138,-0.163492371705964,100,4.17226195833692,TRUE,0.288770053475936,-0.323109451921621,TRUE,0.13751496913997,29,4.2,39,43
667755,offspeed,FS,"Soriano, José",398,-1.15654760018459,36.1809045226131,3.30567400375106,34.1656424581006,33.525245517564,-0.0221356783919598,100,3.30567400375106,TRUE,0.285714285714286,-0.328336452463729,TRUE,0.283893591938045,29,3.3,34,34
800048,offspeed,CH,"Messick, Parker",318,-3.54432922093706,33.6477987421384,4.21920205024151,39.1125786163522,43.2543051093584,-0.157327044025157,100,4.21920205024151,TRUE,0.283422459893048,-0.332256702870311,TRUE,0.0937431830281465,28,4.2,39,43
607536,offspeed,CH,"Freeland, Kyle",321,-2.50093005340953,15.2647975077882,4.22195907145919,30.2725856697819,27.445357396244,0.0863551401869158,100,4.22195907145919,TRUE,0.27807486631016,-0.341403953819,TRUE,0.136510796594876,28,4.2,30,27
571948,offspeed,CH,"Milner, Hoby",239,-4.92893971534567,17.9916317991632,4.23042028239989,-7.52803347280335,-3.32097251834251,0.00427196652719659,100,4.23042028239989,TRUE,0.272727272727273,-0.35055120476769,TRUE,0.0711210168946255,27,4.2,-8,-3
605463,offspeed,FS,"Scott, Tayler",207,-3.69413264649519,30.9178743961353,3.46997689612966,11.9552662444288,14.192419005338,-0.172425120772947,100,3.46997689612966,TRUE,0.267857142857143,-0.358881736881675,TRUE,0.0971491203008546,27,3.5,12,14
694363,offspeed,CH,"Shuster, Jared",239,-1.6265534111346,30.5439330543933,4.28329896675583,40.2744292237443,36.1369150149773,-0.00413389121338916,100,4.28329896675583,TRUE,0.267379679144385,-0.35969845571638,TRUE,0.221141496648101,27,4.3,40,36
669373,offspeed,CH,"Skubal, Tarik",1330,0.217359429958406,46.6917293233083,4.2936901833308,45.7067733162694,49.7509670932539,-0.142189473684211,100,4.2936901833308,TRUE,0.262032085561497,-0.36884570666507,FALSE,,26,4.3,46,50
680573,offspeed,CH,"Woods Richardson, Simeon",233,-3.27950773452794,20.6008583690987,4.32991050196721,43.9519801980198,46.9386462882096,-0.107935622317597,100,4.32991050196721,TRUE,0.25668449197861,-0.37799295761376,TRUE,0.115259053556759,26,4.3,44,47
571578,offspeed,CH,"Corbin, Patrick",259,-0.828422361062868,32.0463320463321,4.35368401762356,40.741868852459,36.4630727002473,0.104451737451737,100,4.35368401762356,TRUE,0.251336898395722,-0.387140208562449,TRUE,0.467322258256944,25,4.4,41,36
643410,offspeed,FS,"Leiter Jr., Mark",498,1.92661381024783,47.1887550200803,3.65882880611107,50.6036144578314,47.1845729851752,-0.0734979919678715,100,3.65882880611107,TRUE,0.25,-0.389427021299622,FALSE,,25,3.7,51,47
667463,offspeed,CH,"King, John",298,-5.77357634225467,24.8322147651007,4.43487879137747,23.4517952072195,27.4059588824344,0.131872483221477,100,4.43487879137747,TRUE,0.245989304812834,-0.396287459511139,TRUE,0.0686381258373355,25,4.4,23,27
608718,offspeed,CH,"Suter, Brent",407,2.53013179584708,31.4496314496315,4.47256228569534,48.3658121904111,52.803544846918,0.203176904176904,100,4.47256228569534,TRUE,0.240641711229947,-0.405434710459829,FALSE,,24,4.5,48,53
622663,offspeed,CH,"Severino, Luis",261,-5.21350098852125,18.7739463601533,4.5354289721182,38.5912863070539,42.5856091050894,0.0649808429118774,100,4.5354289721182,TRUE,0.235294117647059,-0.414581961408519,TRUE,0.0795208368275595,24,4.5,39,43
670280,offspeed,FS,"Bednar, David",495,3.01562347585435,33.9393939393939,3.72833051922354,38.467995959596,40.890862849729,-0.263666666666667,100,3.72833051922354,TRUE,0.232142857142857,-0.419972305717568,FALSE,,23,3.7,38,41
592094,offspeed,CH,"Adam, Jason",455,7.53457064307414,33.1868131868132,4.59117940670857,34.3469865574982,38.4232864604199,-0.0911758241758242,100,4.59117940670857,TRUE,0.229946524064171,-0.423729212357208,FALSE,,23,4.6,34,38
681517,offspeed,CH,"Leahy, Kyle",207,-0.828074903262344,27.536231884058,4.59490284257012,40.8040281791908,45.1431793237009,-0.109816425120773,100,4.59490284257012,TRUE,0.224598930481283,-0.432876463305898,TRUE,0.522750371494785,22,4.6,41,45
607259,offspeed,CH,"Martinez, Nick",851,5.1988561593447,36.662749706228,4.62949496154588,60.2789185889539,55.750156287005,-0.102895417156287,100,4.62949496154588,TRUE,0.219251336898396,-0.442023714254588,FALSE,,22,4.6,60,56
663554,offspeed,FS,"Mize, Casey",687,-0.0475479833369514,32.1688500727802,3.8943584511971,43.0061135371179,46.5937827851564,-0.0509112081513827,100,3.8943584511971,TRUE,0.214285714285714,-0.450517590135514,TRUE,1,21,3.9,43,47
519043,offspeed,CH,"Moore, Matt",209,3.33686514964382,31.5789473684211,4.74881199507237,46.2578947368421,41.5103922356,-0.00535885167464111,100,4.74881199507237,TRUE,0.213903743315508,-0.451170965203278,FALSE,,21,4.7,46,42
657277,offspeed,CH,"Webb, Logan",1598,-7.99784481439969,22.5281602002503,4.76296524274711,19.0147979534337,23.7371268222421,0.0365025031289112,100,4.76296524274711,TRUE,0.20855614973262,-0.460318216151968,TRUE,0.0575552823084526,21,4.8,19,24
519242,offspeed,CH,"Sale, Chris",434,-0.18996308013844,25.8064516129032,4.93681809976361,6.27478363493312,11.203868595958,0.0392834101382488,100,4.93681809976361,TRUE,0.203208556149733,-0.469465467100657,TRUE,1,20,4.9,6,11
694738,offspeed,CH,"Roupp, Landen",410,-6.4729270333797,28.0487804878049,5.1334664320173,17.8248723501254,22.7774158000872,0.00020731707317087,100,5.1334664320173,TRUE,0.197860962566845,-0.478612718049347,TRUE,0.0739406941529279,20,5.1,18,23
640448,offspeed,FS,"Finnegan, Kyle",499,1.06745154438842,31.8637274549098,4.04724522532361,48.0447644232126,51.9135280640437,-0.0702104208416834,100,4.04724522532361,TRUE,0.196428571428571,-0.481062874553461,FALSE,,20,4,48,52
694297,offspeed,CH,"Pfaadt, Brandon",515,-1.75993791891969,26.2135922330097,5.18406060096632,23.701107136774,28.7518790238274,0.104188349514563,100,5.18406060096632,TRUE,0.192513368983957,-0.487759968998037,TRUE,0.277146121891299,19,5.2,24,29
579328,offspeed,CH,"Kikuchi, Yusei",321,-4.68342805953801,27.7258566978193,5.29974061872145,41.3320388349514,36.2034324988427,-0.00640809968847356,100,5.29974061872145,TRUE,0.18716577540107,-0.496907219946727,TRUE,0.106099039769545,19,5.3,41,36
502624,offspeed,CH,"Anderson, Chase",206,4.01872198919663,26.6990291262136,5.31673623730163,39.9436893203884,45.2198998469644,0.0684223300970875,100,5.31673623730163,TRUE,0.181818181818182,-0.506054470895417,FALSE,,18,5.3,40,45
592332,offspeed,FS,"Gausman, Kevin",1659,-1.1572798175902,36.7088607594937,4.10166840632505,34.4581675708258,38.3810482624073,-0.116500301386377,100,4.10166840632505,TRUE,0.178571428571429,-0.511608158971407,TRUE,0.442078182990113,18,4.1,34,38
663738,offspeed,CH,"Lynch IV, Daniel",251,-0.55168732461772,25.8964143426295,5.3571003471858,33.9003984063745,39.2099324968481,-0.00398406374501993,100,5.3571003471858,TRUE,0.176470588235294,-0.515201721844106,TRUE,0.933865432201301,18,5.4,34,39
664199,offspeed,CH,"Clarke, Taylor",204,-5.50316827725612,23.5294117647059,5.56775940909862,39.6716422253258,45.2118980562353,9.8039215686269e-05,100,5.56775940909862,TRUE,0.171122994652406,-0.524348972792796,TRUE,0.0952812900452022,17,5.6,40,45
666277,offspeed,CH,"Soriano, George",310,-1.56223483529327,28.0645161290323,5.5937509466937,34.1788599197467,28.8201637593165,-0.0369225806451614,100,5.5937509466937,TRUE,0.165775401069519,-0.533496223741486,TRUE,0.341495536835431,17,5.6,34,29
518585,offspeed,FS,"Cruz, Fernando",790,1.93416971513886,54.9367088607595,4.20130341950974,48.8404146660847,44.9320477288035,-0.396513924050633,65.4430379746834,4.20130341950974,TRUE,0.160714285714286,-0.542153443389353,FALSE,,16,4.2,49,45
670950,offspeed,CH,"Richards, Trevor",488,0.58066093438247,37.5,5.61552858958221,49.1217785074943,54.6045900554314,-0.370020491803279,100,5.61552858958221,TRUE,0.160427807486631,-0.542643474690176,FALSE,,16,5.6,49,55
640455,offspeed,CH,"Manaea, Sean",301,-3.64642786222615,20.265780730897,5.71307219279688,26.4390041493776,23.0481390837834,-0.0516378737541529,100,5.71307219279688,TRUE,0.155080213903743,-0.551790725638866,TRUE,0.151323636854288,16,5.7,26,23
690986,offspeed,CH,"Harrison, Kyle",333,-1.39526907196146,20.7207207207207,5.75943054094892,22.5084142394822,28.14464345768,-0.0242582582582583,100,5.75943054094892,TRUE,0.149732620320856,-0.560937976587555,TRUE,0.402028531886679,15,5.8,23,28
689225,offspeed,CH,"Brieske, Beau",310,-3.961667972893,29.0322580645161,5.79057458897844,45.2059800664452,50.951392066075,-0.00838387096774184,100,5.79057458897844,TRUE,0.144385026737968,-0.570085227536245,TRUE,0.143900304477041,14,5.8,45,51
472610,offspeed,FS,"García, Luis",255,-5.32067457037079,27.0588235294118,4.24887174495031,50.0664948453609,45.9663037070028,-0.0214509803921568,100,4.24887174495031,TRUE,0.142857142857143,-0.572698727807299,TRUE,0.10763648861302,14,4.2,50,46
669461,offspeed,CH,"Liberatore, Matthew",296,-2.37125103983581,18.2432432432432,5.8082040657438,41.7349397590362,47.5240335809879,0.00145945945945949,100,5.8082040657438,TRUE,0.13903743315508,-0.579232478484935,TRUE,0.244272946539242,14,5.8,42,48
702070,offspeed,CH,"Cameron, Noah",387,4.37481139452541,37.4677002583979,5.86156121394031,49.6249231302239,54.9273752394582,0.0831989664082688,100,5.86156121394031,TRUE,0.133689839572193,-0.588379729433625,FALSE,,13,5.9,50,55
622491,offspeed,CH,"Castillo, Luis",593,-3.57208997179833,24.283305227656,6.01507186161764,11.0382135852245,17.0065476791543,0.0251365935919056,100,6.01507186161764,TRUE,0.128342245989305,-0.597526980382315,TRUE,0.167276576206029,13,6,11,17
641816,offspeed,FS,"Mahle, Tyler",475,-0.00340068997507193,25.2631578947368,4.35673252648687,38.5804100227791,42.5660028626138,-0.0842063157894737,100,4.35673252648687,TRUE,0.125,-0.603244012225246,TRUE,1,12,4.4,39,43
666974,offspeed,CH,"Cano, Yennier",268,-3.54615323155837,32.089552238806,6.02952552167958,21.9701492537314,15.9502649490437,0.0980037313432836,100,6.02952552167958,TRUE,0.122994652406417,-0.606674231331004,TRUE,0.171079530893367,12,6,22,16
656288,offspeed,CH,"Canning, Griffin",821,0.417964837113077,24.8477466504263,6.05786462130187,39.0543239951279,45.0553661271291,-0.0642155907429963,100,6.05786462130187,TRUE,0.117647058823529,-0.615821482279694,FALSE,,12,6.1,39,45
656271,offspeed,CH,"Burke, Brock",270,-3.45534655612556,27.7777777777778,6.09284485760093,37.3516453875203,43.1897425185828,-0.137107407407407,100,6.09284485760093,TRUE,0.112299465240642,-0.624968733228384,TRUE,0.180870058350718,11,6.1,37,43
593576,offspeed,FS,"Neris, Héctor",389,3.6864462827596,34.961439588689,4.42728562609741,41.8329798628963,37.6133475536241,-0.203125964010283,100,4.42728562609741,TRUE,0.107142857142857,-0.633789296643192,FALSE,,11,4.4,42,38
660853,offspeed,CH,"De Los Santos, Enyel",258,2.92438353423179,32.5581395348837,6.23579465636178,28.561421319797,22.329404949447,0.0634883720930233,100,6.23579465636178,TRUE,0.106951871657754,-0.634115984177074,FALSE,,11,6.2,29,22
607200,offspeed,CH,"Fedde, Erick",380,-6.08034602871652,15.5263157894737,6.27980956863043,32.5257894736842,38.733115996621,-0.101092105263158,100,6.27980956863043,TRUE,0.101604278074866,-0.643263235125763,TRUE,0.105793853193179,10,6.3,33,39
434378,offspeed,CH,"Verlander, Justin",216,5.17048493271254,25.462962962963,6.3245421143359,51.1879120879121,57.2378098830676,-0.0140138888888889,100,6.3245421143359,TRUE,0.0962566844919787,-0.652410486074453,FALSE,,10,6.3,51,57
593974,offspeed,CH,"Peralta, Wandy",561,-3.56255279802412,29.4117647058824,6.45518126789004,39.6033293082629,45.9859536469176,-0.111964349376114,100,6.45518126789004,TRUE,0.0909090909090909,-0.661557737023143,TRUE,0.185697665278129,9,6.5,40,46
665152,offspeed,FS,"Kremer, Dean",593,7.28713937904646,37.7740303541315,5.23347791130192,45.3244519392918,40.9095818638232,-0.0215750421585161,100,5.23347791130192,TRUE,0.0892857142857143,-0.664334581061138,FALSE,,9,5.2,45,41
542881,offspeed,CH,"Anderson, Tyler",1113,2.73388320773198,38.1850853548967,6.65786935515717,60.3318790858571,53.6938078146541,-0.0210610961365677,100,6.65786935515717,TRUE,0.0855614973262032,-0.670704987971833,FALSE,,9,6.7,60,54
676477,offspeed,CH,"Whitlock, Garrett",294,-8.89512860753067,29.2517006802721,6.75484125279183,32.965306122449,38.7641498474076,-0.114013605442177,100,6.75484125279183,TRUE,0.0802139037433155,-0.679852238920523,TRUE,0.0764297256303811,8,6.8,33,39
701581,offspeed,CH,"Festa, David",284,7.68155403375867,40.4929577464789,6.93250706892874,49.9225352112676,56.8262637377294,-0.0365281690140845,100,6.93250706892874,TRUE,0.0748663101604278,-0.688999489869213,FALSE,,7,6.9,50,57
657024,offspeed,FS,"Swanson, Erik",255,0.115665534144114,29.4117647058824,5.93682604071124,47.474449339207,53.3145733589986,-0.0746196078431373,100,5.93682604071124,TRUE,0.0714285714285714,-0.694879865479084,FALSE,,7,5.9,47,53
674003,offspeed,CH,"Bradford, Cody",207,-1.12170360950769,29.951690821256,7.40039782518805,50.91516230189,58.2414011288408,0.003719806763285,100,7.40039782518805,TRUE,0.0695187165775401,-0.698146740817902,TRUE,0.62239858631133,7,7.4,51,58
608331,offspeed,CH,"Fried, Max",477,-3.71268532206148,25.9958071278826,7.65558472843077,41.0670859538784,48.6633917384123,0.077863731656184,100,7.65558472843077,TRUE,0.0641711229946524,-0.707293991766592,TRUE,0.190507390314961,6,7.7,41,49
663978,offspeed,CH,"Paddack, Chris",672,-6.41530055784164,24.1071428571429,8.17248093630213,40.8534108160359,49.0224401968035,-0.02615625,100,8.17248093630213,TRUE,0.0588235294117647,-0.716441242715282,TRUE,0.111676956715543,6,8.2,41,49
669302,offspeed,FS,"Gilbert, Logan",642,-3.50750455307612,43.1464174454829,5.99504153932515,39.3405959218584,44.9395222233278,-0.338177570093458,91.2772585669782,5.99504153932515,TRUE,0.0535714285714286,-0.725425149897031,TRUE,0.206820871910437,5,6,39,45
668678,offspeed,CH,"Gallen, Zac",652,-1.66017606211736,27.4539877300614,8.26935370550126,36.2705693480878,44.4488987366085,0.0237592024539877,100,8.26935370550126,TRUE,0.053475935828877,-0.725588493663972,TRUE,0.437055147475485,5,8.3,36,44
544150,offspeed,CH,"Suárez, Albert",264,-4.19373519310031,20.8333333333333,8.33912951705509,33.5956349206349,41.9288935103717,0.0650909090909092,100,8.33912951705509,TRUE,0.0481283422459893,-0.734735744612661,TRUE,0.175198411626341,5,8.3,34,42
686613,offspeed,CH,"Brown, Hunter",360,1.17995649288828,28.8888888888889,8.42370875074967,49.2418739115291,57.5486345392798,0.0184555555555555,100,8.42370875074967,TRUE,0.0427807486631016,-0.743882995561351,FALSE,,4,8.4,49,58
642547,offspeed,CH,"Peralta, Freddy",856,0.0930936967297848,31.892523364486,8.52934997469304,30.6161085150571,39.0351482515378,0.0324264018691589,100,8.52934997469304,TRUE,0.0374331550802139,-0.753030246510041,FALSE,,4,8.5,31,39
682243,offspeed,FS,"Miller, Bryce",545,-3.11465874610156,26.7889908256881,6.48639977975295,39.5519408502773,45.8118105199277,-0.227426987060998,100,6.48639977975295,TRUE,0.0357142857142857,-0.755970434314977,TRUE,0.242713727550789,4,6.5,40,46
650633,offspeed,CH,"King, Michael",928,3.08471190142215,30.4956896551724,8.59237708595399,22.0174619587666,30.5935963707079,0.137557112068966,100,8.59237708595399,TRUE,0.0320855614973262,-0.762177497458731,FALSE,,3,8.6,22,31
676664,offspeed,CH,"Sears, JP",560,0.886377657871964,18.3928571428571,10.0394209244461,17.9739610389611,28.0130893323883,0.0114785714285715,100,10.0394209244461,TRUE,0.0267379679144385,-0.771324748407421,FALSE,,3,10,18,28
592454,offspeed,CH,"Kahnle, Tommy",862,1.65639390383354,29.4663573085847,10.7171990143664,31.9952822165623,42.6768962168523,0.050437354988399,100,10.7171990143664,TRUE,0.0213903743315508,-0.78047199935611,FALSE,,2,10.7,32,43
680730,offspeed,FS,"Parker, Mitchell",394,4.98698920416316,32.994923857868,6.66410880401758,52.5600508905853,58.6209547420997,-0.125068702290076,100,6.66410880401758,TRUE,0.0178571428571429,-0.786515718732923,FALSE,,2,6.7,53,59
642207,offspeed,CH,"Williams, Devin",697,-3.64007163940489,38.3070301291248,10.9926135903427,15.1619138200635,26.1545274104062,-0.0674375896700143,100,10.9926135903427,TRUE,0.0160427807486631,-0.7896192503048,TRUE,0.216924096151551,2,11,15,26
680767,offspeed,CH,"Vodnik, Victor",272,-2.93479093266205,33.4558823529412,11.2722097987661,34.3941860465116,45.2720168214964,-0.0268933823529411,100,11.2722097987661,TRUE,0.0106951871657754,-0.79876650125349,TRUE,0.272171517351989,1,11.3,34,45
661563,offspeed,CH,"Gil, Luis",375,-5.15941060558238,22.1333333333333,12.5056503774268,26.4247809084311,38.930431285858,0.0531253333333333,100,12.5056503774268,TRUE,0.00534759358288772,-0.80791375220218,TRUE,0.156590318926746,1,12.5,26,39
669062,offspeed,CH,"Miller, Erik",266,-4.35001144607013,27.4436090225564,19.8066392854359,23.3328402131552,43.1394794985911,0.0515375939849624,100,19.8066392854359,TRUE,0,-0.817061003150869,TRUE,0.187829621434448,0,19.8,23,43
669093,offspeed,FS,"Estrada, Jeremiah",270,2.74788657940388,47.7777777777778,6.77157810781076,62.2433333333333,68.8702513751375,-0.00555555555555558,100,6.77157810781076,TRUE,0,-0.817061003150869,FALSE,,0,6.8,62,69
673540,offspeed,FO,"Senga, Kodai",514,-4.6898336026859,45.3307392996109,2.28406643602006,45.9365177799394,46.4615920242011,,,2.28406643602006,FALSE,0,-0.817061003150869,TRUE,0.174219614675227,0,2.3,46,46
