pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,axis_diff,as_gap,active_spin,fb_active,spin_sim,axis_sim,act_sim,cue,cue_pct
693821,SL,"Elder, Bryce",1001,-3.68997738916281,32.1678321678322,146.82074679765,-0.591375624375623,0.231721278721278,0.823096903096903,6.84431332149111e-13,-146.82074679765,-0.591375624375623,-146.82074679765,0.199203187250996
605463,FS,"Scott, Tayler",207,-3.69413264649519,30.9178743961353,23.2149298701167,-0.172425120772947,0.788908212560386,0.961333333333333,0.0426126099051098,-23.2149298701167,-0.172425120772947,0.0426126099051098,0.178571428571429
608331,CH,"Fried, Max",477,-3.71268532206148,25.9958071278826,28.8151022140972,0.077863731656184,0.832169811320755,0.75430607966457,0.307671636561817,-28.8151022140972,-0.115494758909853,0.307671636561817,0.288770053475936
671096,CU,"Abbott, Andrew",369,-3.74213155861579,20.5962059620596,155.869299335457,-0.441612466124661,0.497338753387534,0.938951219512195,2.85561870523626e-12,-155.869299335457,-0.441612466124661,-155.869299335457,0.907894736842105
605400,CH,"Nola, Aaron",466,-3.76316623108979,22.9613733905579,24.2748824910975,0.0455965665236052,0.993281115879828,0.947684549356223,0.602306635735231,-24.2748824910975,-0.0455965665236052,0.602306635735231,0.60427807486631
593958,CH,"Rodriguez, Eduardo",741,-3.79799249185049,25.7759784075574,21.9145051991451,0.0506005398110661,0.876306342780027,0.825705802968961,0.600920156582494,-21.9145051991451,-0.0506005398110661,0.600920156582494,0.598930481283422
669203,CU,"Burnes, Corbin",438,-3.90762294870918,40.4109589041096,154.869216897924,0.0162876712328768,0.737068493150685,0.720780821917808,1.32671854708194e-05,-154.869216897924,-0.0307534246575343,-154.869216897924,0.921052631578947
689225,CH,"Brieske, Beau",310,-3.961667972893,29.0322580645161,25.8775092456544,-0.00838387096774184,0.860429032258065,0.868812903225807,0.590021467549567,-25.8775092456544,-0.0338677419354838,0.590021467549567,0.577540106951872
669302,ST,"Gilbert, Logan",219,-3.97250549143607,33.3333333333333,166.210244186985,-0.277150684931507,0.684771689497717,0.961922374429224,1.46380588401708e-09,-166.210244186985,-0.277150684931507,-166.210244186985,0.222222222222222
656427,KC,"Flaherty, Jack",817,-3.97718446563293,39.4124847001224,154.14623358593,-0.0497649938800494,0.786667074663403,0.836432068543452,7.61281974588471e-06,-154.14623358593,-0.074484700122399,-154.14623358593,0.833333333333333
573186,SL,"Stroman, Marcus",222,-3.97723770833572,22.972972972973,131.711647098424,-0.34190990990991,0.272166666666667,0.614076576576577,1.95790308016165e-07,-131.711647098424,-0.34190990990991,-131.711647098424,0.306772908366534
656464,SL,"Ginkel, Kevin",591,-4.01542121196347,41.2859560067682,158.508304787964,-0.631702199661591,0.261429780033841,0.893131979695431,1.95397290485039e-20,-158.508304787964,-0.631702199661591,-158.508304787964,0.103585657370518
450203,CU,"Morton, Charlie",1216,-4.0222080370311,35.1973684210526,175.220143899525,-0.17746875,0.720155427631579,0.897624177631579,1.37080424236254e-05,-175.220143899525,-0.17746875,-175.220143899525,0.171052631578947
696136,CH,"Wicks, Jordan",250,-4.02975589819704,36,28.3987768341073,0.0932319999999999,0.946092,0.85286,0.318857154794817,-28.3987768341073,-0.0932319999999999,0.318857154794817,0.304812834224599
683003,SL,"Jones, Jared",470,-4.04848419504818,34.2553191489362,90.9243168140142,-0.66356170212766,0.253259574468085,0.916821276595745,7.45895535783974e-21,-90.9243168140142,-0.66356170212766,-90.9243168140142,0.549800796812749
671922,FS,"Smith, Cade",341,-4.08530982232825,35.4838709677419,66.7626874066952,-0.0771847507331379,0.876683284457478,0.953868035190616,0.111589833164086,-66.7626874066952,-0.0771847507331379,0.111589833164086,0.232142857142857
571760,SL,"Heaney, Andrew",713,-4.13087803495698,31.5568022440393,134.437053485173,-0.799050490883591,0.19550350631136,0.994553997194951,2.21911747598044e-25,-134.437053485173,-0.799050490883591,-134.437053485173,0.290836653386454
