pitcher,season,player_name,np,nsw,axis,kill,velo_sep,arm,rv100,wh,nbip,gb,as_ch,as_fb,last,hs
641582,2021,"Foster, Matt",164,83,18.4887985543083,9.04695712693703,9.26963761541336,57.6810975609756,-2.93544993778704,-0.338584614917507,33,-11.0431914020821,0.964,0.978,Foster,TRUE
434671,2022,"Sánchez, Aníbal",315,182,28.0139635462073,9.91473529541261,9.9203026947213,47.4819047619048,-0.246111393029133,-0.374858073342681,68,-2.42667565577072,0.942,0.905,Sánchez,TRUE
676961,2025,"Boushley, Caleb",98,49,21.0511342376795,11.0447636108585,6.92056405895692,44.7561224489796,0.254863415743375,-0.388074323099834,16,13.2305951969775,0.906,0.835,Boushley,TRUE
548389,2022,"Stripling, Ross",552,352,21.0668092675097,10.6467178290666,9.32804347826087,62.9425724637681,-0.263372395548905,-0.422383549281296,123,9.80388384378585,0.916,0.942,Stripling,TRUE
672282,2024,"Detmers, Reid",220,116,7.81680377201685,9.13887830167365,9.13,45.6509090909091,-0.89505673165135,-0.507163746343279,51,5.84019190766412,0.927,0.99,Detmers,TRUE
702070,2026,"Cameron, Noah",402,195,20.4922096535606,9.93232663902046,11.5207069103227,48.2023746701847,-0.104053378476387,-0.519086241972237,69,1.6470376254708,0.978,0.906,Cameron,TRUE
665795,2021,"Cabrera, Edward",114,53,8.61339921162412,8.58800773857185,4.60350877192983,47.4053571428572,-5.84868111330156,-0.572640283670233,19,-3.37819958284872,0.974,0.936,Cabrera,TRUE
502624,2020,"Anderson, Chase",153,83,28.9179675746824,7.43018804714187,9.93298139768727,47.4935483870968,-0.426450289169456,-0.59971127840355,24,-0.250752297502268,0.996,0.957,Anderson,TRUE
434378,2025,"Verlander, Justin",222,101,21.8099714605329,12.0076705021392,9.24249096812548,50.9328828828829,1.11846133200475,-0.681126373010227,39,-8.67213628635039,0.941,0.965,Verlander,TRUE
608716,2021,"Steckenrider, Drew",159,80,19.2615039953788,10.6608329540773,6.40751698892069,52.0012903225807,2.29407795304035,-0.714133712166591,35,12.7461140963023,0.979,0.971,Steckenrider,TRUE
542881,2024,"Anderson, Tyler",1082,556,20.9594607041597,9.76975485685871,10.5155408854854,62.3834565619224,0.823893552869027,-0.744793342304469,199,1.82851763001748,0.968,0.981,Anderson,TRUE
689017,2024,"Knack, Landon",167,70,17.3091685231757,8.65471577841897,9.28935775066408,52.1682634730539,0.582404805724348,-0.767675237035613,31,2.77549214618524,0.983,0.98,Knack,TRUE
656222,2022,"Beeks, Jalen",491,233,15.2585529096044,10.8394268955597,4.70824783737207,48.1213849287169,0.525293344134535,-0.771109424294886,82,1.49455032302222,0.877,0.947,Beeks,TRUE
571800,2022,"Hutchison, Drew",180,79,15.4075030240534,8.45725810238124,5.99332630098453,48.3738888888889,-2.0926670415927,-0.79925757624094,33,-3.81729353893143,0.854,0.841,Hutchison,TRUE
605488,2026,"Springs, Jeffrey",415,229,20.1536933138765,11.5970872506451,11.8838024896521,47.0465060240964,-1.97933008176833,-0.90828720163147,81,-6.73605148208538,0.956,0.996,Springs,TRUE
676272,2023,"Miller, Bobby",314,143,28.9799252792895,11.7935627294206,10.8660297239915,44.8894904458599,-0.0715254766577553,-0.969286390499819,50,8.42943189011699,0.969,0.994,Miller,TRUE
608337,2023,"Giolito, Lucas",900,471,20.6209448994197,10.5091566681445,12.1766453759148,50.216,-0.498556128496522,-0.983063216416656,151,-1.64487543325224,0.98,0.98,Giolito,TRUE
663465,2021,"Allard, Kolby",346,149,21.8641250772532,8.6622297440424,7.82653214365276,45.4140350877193,0.3440745968772,-0.991691026567447,72,11.8627135022842,0.99,0.949,Allard,TRUE
600917,2023,"Leclerc, José",130,70,6.69332493901901,7.99077847513028,6.76749287749288,46.471875,-0.48360752178617,-1.03179806309342,21,-23.7591281855757,0.858,0.824,Leclerc,TRUE
664353,2022,"Urquidy, José",391,227,27.8318467220691,8.87544600014377,7.43625033540801,51.0058823529412,-0.828666546696296,-1.31795011491686,100,9.78698640410028,0.992,0.991,Urquidy,TRUE
572020,2023,"Paxton, James",114,45,18.3906142842044,10.9698423349761,10.8333410704269,48.8219298245614,-0.834301974031243,-1.33222261660109,15,2.58000985559632,0.918,0.981,Paxton,TRUE
