pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,gyro_gap,axis_diff,mirror,active_spin,fb_active
670280,CU,"Bednar, David",280,9.82025936248693,38.5714285714286,0.326457142857143,164.187969588251,15.8120304117493,0.652703571428571,0.979160714285714
690986,SV,"Harrison, Kyle",468,-5.41544062481763,25.8547008547009,0.568121794871795,166.608028122703,13.3919718772972,0.414852564102564,0.982974358974359
605154,SL,"Brebbia, John",387,-0.880969528142959,22.4806201550388,0.549113695090439,94.8164050413847,85.1835949586154,0.439891472868217,0.989005167958656
573124,ST,"Rogers, Taylor",705,4.48568429573314,29.5035460992908,0.237873758865248,160.260965641425,19.7390343585751,0.651490780141844,0.889364539007092
686752,SL,"Pepiot, Ryan",476,0.739654838602319,25.6302521008403,0.480575630252101,42.336123681478,137.663876318522,0.507653361344538,0.988228991596639
623465,ST,"Phillips, Evan",237,-2.97662647247826,31.6455696202532,0.406210970464135,164.717932563545,15.282067436455,0.523881856540084,0.930092827004219
592767,KC,"Smyly, Drew",442,-3.23078021858697,35.0678733031674,0.614076923076923,142.773208542054,37.226791457946,0.373497737556561,0.987574660633484
605288,SL,"Houser, Adrian",382,-2.07203793467495,21.2041884816754,0.593531413612566,79.5412173627635,100.458782637237,0.330167539267016,0.923698952879581
694037,SL,"Palencia, Daniel",217,5.57439590451013,43.778801843318,0.73321198156682,75.3545667202019,104.645433279798,0.247502304147465,0.980714285714286
676664,ST,"Sears, JP",666,4.91067427278885,22.3723723723724,0.585641141141141,138.80854150471,41.1914584952901,0.381094594594595,0.966735735735736
676664,SL,"Sears, JP",382,2.07508608929117,24.3455497382199,0.675243455497382,125.23696587258,54.7630341274197,0.288020942408377,0.963264397905759
695243,SL,"Miller, Mason",535,-6.22685642716778,50.8411214953271,0.378751401869159,165.061324218467,14.9386757815334,0.521028037383178,0.899779439252337
660761,SL,"Suarez, José",207,0.536416792163927,27.0531400966184,0.583468599033817,115.698028405358,64.3019715946422,0.315367149758454,0.898835748792271
623474,SL,"Herget, Jimmy",295,9.27552141519438,27.1186440677966,0.599722033898305,56.5649445012952,123.435055498705,0.257383050847458,0.857105084745763
623474,ST,"Herget, Jimmy",396,7.53806083018078,30.3030303030303,0.306371212121212,168.953923217735,11.0460767822653,0.556025252525252,0.862396464646465
622491,SL,"Castillo, Luis",908,-1.68589900183848,32.0484581497797,0.76743281938326,120.909690851958,59.0903091480416,0.132569383259912,0.900002202643172
571760,SL,"Heaney, Andrew",713,-4.13087803495698,31.5568022440393,0.799050490883591,134.437053485173,45.5629465148271,0.19550350631136,0.994553997194951
666374,SL,"Brash, Matt",405,-5.3792215813063,38.5185185185185,0.391116049382716,172.943701757637,7.05629824236275,0.466518518518519,0.857634567901235
642100,SL,"Speier, Gabe",280,4.67665282731103,42.5,0.604871428571429,138.45183346984,41.5481665301596,0.316228571428571,0.9211
660825,ST,"Bazardo, Eduard",493,6.05869194512084,26.5720081135903,0.336503042596349,170.466594007856,9.53340599214429,0.573973630831643,0.910476673427992
662253,SL,"Muñoz, Andrés",755,5.20385580267834,48.7417218543046,0.523950993377483,128.252166403045,51.7478335969549,0.374766887417219,0.898717880794702
600917,SL,"Leclerc, José",261,10.1762105142512,43.2950191570881,0.383647509578544,110.312667444829,69.6873325551708,0.41092337164751,0.794570881226054
680694,SL,"Bradish, Kyle",620,-1.87438389248893,34.8387096774194,0.304235483870968,129.825258245273,50.1747417547274,0.399606451612903,0.703841935483871
672335,SV,"Pérez, Cionel",336,-7.51136601053927,29.7619047619048,0.338339285714286,173.674560852992,6.3254391470085,0.505223214285714,0.8435625
657514,CU,"Bernardino, Brennan",394,0.156013867380407,31.7258883248731,0.169098984771574,170.989506859373,9.01049314062677,0.59548730964467,0.764586294416244
670167,ST,"Schreiber, John",370,-5.06350909436619,18.9189189189189,0.147854054054054,170.812032812103,9.18796718789721,0.633705405405405,0.768537837837838
