pitcher,game_year,pitch_type,n,velo,hb,ivb,spin,sx,cx,sw,wh,name,hand,axis,whiff_rate,mv,fb_type,fb_axis,fb_velo,fb_hb,fb_ivb,fb_spin,fb_n,gap,velo_gap,mv_ratio,active_spin,wres,res_loc,plate_z,below,band
607625,2026,ST,208,79.1067307692308,-16.8796153846154,0.167884615384615,2887.92788461539,0.885574762709704,0.445011425284668,107,18,"Lugo, Seth",R,63.319949811253,16.8224299065421,16.8804502539662,SI,225.640696726573,91.3984924623116,16.3854271356784,8.11326633165829,2347.05025125628,398,162.32074691532,12.2917616930808,0.923232507828273,0.584,-7.27372906775789,-0.845829740226467,2.27383443472106,15.3846153846154,mirror (>120°)
678022,2025,ST,209,86.2842105263158,-12.3582775119617,2.79617224880383,2745.70813397129,0.881344118006689,0.450953464901198,108,41,"Perkins, Jack",R,62.9027360239865,37.962962962963,12.6706591110186,FF,225.234927820828,95.974531835206,11.5469662921348,14.1743820224719,2258.2734082397,267,162.332191796842,9.6903213088902,0.693052921890058,0.376,4.47981647861526,1.74617998191579,2.10328351565751,22.8571428571429,mirror (>120°)
605177,2025,SL,257,80.4642023346304,-0.901167315175097,-1.97322957198444,2447.22178988327,0.306436127700487,0.931168048151381,135,60,"Chafin, Andrew",L,18.2157492968167,44.4444444444444,2.16927118491298,SI,215.857124321736,89.72,14.6617358490566,12.5089811320755,2053.76981132076,265,162.358624975081,9.25579766536966,0.112556055486464,0.302,-1.48270374921863,-10.55006870407,1.54647215634241,53.448275862069,mirror (>120°)
657585,2025,ST,207,86.3531400966184,-12.8353623188406,2.17333333333333,2814.64734299517,0.876074334273274,0.454170164066215,93,42,"Garrett, Reed",R,62.5970946269671,45.1612903225807,13.0180606709944,SI,225.074656815882,96.9508403361345,16.8332773109244,7.26806722689076,2285.13445378151,238,162.477562188915,10.5977002395161,0.709999028041649,0.455,7.92166682319538,5.60444005576471,2.01453544245183,22.8260869565217,mirror (>120°)
657746,2025,ST,376,80.6002659574468,-15.823085106383,0.137553191489362,2780.07712765958,0.900220510829432,0.414714222124472,159,54,"Ryan, Joe",R,65.2653878605578,33.9622641509434,15.8236829835638,FF,227.78064059281,93.6150034891835,12.581577110956,13.6851081646895,2292.02651779484,1433,162.515252732253,13.0147375317367,0.851205383479942,0.631,2.7997547457351,3.24313148028779,2.10187261276181,13.1578947368421,mirror (>120°)
650633,2026,ST,396,81.8934343434344,-13.2687878787879,2.93666666666667,2812.67929292929,0.916382653822719,0.379905587456989,171,46,"King, Michael",R,67.4825262932829,26.9005847953216,13.5898764852143,SI,230.062433810091,92.9250877192982,17.0103157894737,4.84105263157895,2239.09298245614,570,162.579907516808,11.0316533758639,0.768407183823897,0.517,-1.2568527568056,1.59457697291302,2.14779014314084,16.7701863354037,mirror (>120°)
693821,2025,SL,900,84.2943333333333,-1.85506666666667,-0.122266666666666,2491.88666666667,0.637076010294906,0.561422256936469,480,154,"Elder, Bryce",R,48.6119344740675,32.0833333333333,1.85909157266541,SI,211.755763650335,91.4918063314711,14.4430167597765,8.23474860335196,2092.01582867784,1074,163.143829176267,7.19747299813781,0.11182077006836,0.23,-3.04817455365355,-4.8239056479496,1.81734882981857,38.695652173913,mirror (>120°)
663855,2025,ST,295,82.5525423728814,-10.3700338983051,1.84759322033898,2317.32542372881,0.868973632928824,0.47417359257792,135,59,"Hicks, Jordan",R,61.3799890565138,43.7037037037037,10.5333377312151,SI,225.006552415349,97.5177531206658,16.089653259362,7.35228848821082,1921.48821081831,721,163.626563358835,14.9652107477844,0.595443099081868,0.489,9.86132677906569,6.11725358664245,1.92621876099662,30.0813008130081,mirror (>120°)
695243,2025,SL,476,87.8105042016807,-8.56789915966387,-1.5390756302521,2397.5462184874,0.750996476323883,0.650570156785039,215,116,"Miller, Mason",R,49.098404645386,53.953488372093,8.70503588768046,FF,212.829844293215,101.171534195933,8.5565988909427,16.7933456561922,2544.33086876155,541,163.731439647829,13.3610299942528,0.461864541272341,0.484,5.93116370166569,-2.24348706954657,1.88582321107671,36.6336633663366,mirror (>120°)
701542,2025,ST,593,82.7295109612142,-19.5310623946037,0.252748735244519,3024.56492411467,0.866856641652488,0.490479525676956,231,78,"Warren, Will",R,60.4982158107278,33.7662337662338,19.532697719083,FF,224.384595944902,93.2820920502092,7.97834309623431,15.4581087866109,2570.55146443515,1195,163.886380134174,10.552581088995,1.12285242827322,0.619,-0.985060171178952,-3.65236450691563,1.9761293343509,26.2672811059908,mirror (>120°)
681982,2025,ST,450,80.1793333333333,-13.9477333333333,2.42026666666667,2696.90888888889,0.983132136862074,0.165494179319633,214,80,"Anderson, Grant",R,80.4447756232075,37.3831775700935,14.1561631763538,FF,244.749004336292,93.4378238341969,12.9659067357513,12.1576165803109,2445.41191709845,386,164.304228713084,13.2584905008636,0.796444220150321,0.628,3.23992886860475,1.60339130329438,2.00902771540336,17.6470588235294,mirror (>120°)
677960,2026,ST,394,81.2215736040609,-13.4278172588832,0.479695431472081,2625.34010152284,0.86128132230393,0.460958600288735,121,48,"Weathers, Ryan",L,61.8442671276085,39.6694214876033,13.4363828482571,FF,226.186086018617,95.8164904862579,10.9063002114165,15.3559408033827,2380.00422832981,473,164.341818891009,14.594916882197,0.71337807662954,0.417,4.996357060136,3.54757525573286,1.97692722306958,31.6239316239316,mirror (>120°)
695243,2026,SL,377,87.8864721485411,-10.0545358090186,-4.19777188328913,2423.35278514589,0.615214575358481,0.771198729130184,165,93,"Miller, Mason",R,38.5806967359186,56.3636363636364,10.8956403721383,FF,203.134687684065,101.438957055215,5.97386503067485,16.6715337423313,2536.5490797546,326,164.553990948147,13.5524849066736,0.615241990507353,0.602,4.43852825709237,-12.2038685042183,1.52015373721715,52.1739130434783,mirror (>120°)
554430,2025,ST,375,83.7090666666667,-13.41856,2.73696,2662.80266666667,0.885769101752791,0.444334246867333,179,73,"Wheeler, Zack",R,63.3599793322899,40.7821229050279,13.6948421865752,FF,227.924432709738,96.0125725338491,9.99400386847195,14.7356286266925,2468.2166344294,1034,164.564453377448,12.3035058671825,0.7691560829635,0.459,2.43507307844558,3.13793374893197,2.1629627874749,19.375,mirror (>120°)
645261,2026,ST,210,84.3566666666667,-12.2262857142857,0.928571428571429,2377.71904761905,0.895352939625368,0.386734389573457,96,27,"Alcantara, Sandy",R,66.6387877614196,28.125,12.2614969422704,SI,231.343680943027,97.3348877374784,17.2093264248705,8.42549222797928,2296.96718480138,579,164.704893181608,12.9782210708117,0.639914314696694,0.299,1.83634845141733,4.80193223224608,2.09587087261531,22.1052631578947,mirror (>120°)
657044,2026,SL,201,77.8507462686567,-14.6626865671642,8.18029850746269,2297.48258706468,0.993795568255876,0.0742580760896074,106,26,"Thompson, Ryan",R,85.7267042688508,24.5283018867925,16.7902251634126,SI,280.994127232034,89.2869346733668,11.8938693467337,-8.33185929648241,1983.07286432161,398,164.732577036817,11.4361884047101,1.15620461184066,0.758,-2.00853960770692,-3.56404499602765,2.42082548148776,4.85436893203884,mirror (>120°)
592094,2025,SL,396,83.9113636363636,-1.43606060606061,-1.81060606060606,2596.79545454545,0.578142632534627,0.566913806693153,197,77,"Adam, Jason",R,45.5618445395453,39.0862944162437,2.31096611203682,FF,210.814779713997,94.509594095941,8.17859778597786,18.6340959409594,2580.22878228782,271,165.252935174452,10.5982304595773,0.113561469117019,0.202,0.106846450833753,5.10823003709567,2.04555003491775,24.3243243243243,mirror (>120°)
676428,2025,ST,344,82.1936046511628,-10.6670930232558,1.70441860465116,2681.1511627907,0.924418804138685,0.364861419976187,140,63,"Hurter, Brant",L,68.4612087598158,45,10.802403267175,SI,234.005742610982,92.2520871143376,16.4058076225045,3.34562613430127,2130.32849364791,551,165.544533851166,10.0584824631748,0.64517117562933,0.504,12.2349292843161,7.0409850267167,1.88865477575079,33.3333333333333,mirror (>120°)
519242,2026,SL,722,79.4671745152355,-12.4587257617729,-4.2408864265928,2502.15235457064,0.801378036527556,0.592914073979162,339,132,"Sale, Chris",L,53.5034411080479,38.9380530973451,13.1607357427433,FF,247.833137294763,96.0622864651774,14.6254927726675,9.78086727989487,2335.5308804205,761,165.670303813285,16.5951119499419,0.74799802684718,0.658,-0.723228839530613,-7.30049181268739,1.69754532859313,45.945945945946,mirror (>120°)
643377,2025,ST,494,87.7827935222672,-14.0110931174089,-2.89068825910931,3096.41497975709,0.695204071548607,0.701010676658665,230,106,"Jax, Griffin",R,44.7617185690917,46.0869565217391,14.3061807955882,FF,210.512393942544,97.0185365853659,5.89639024390244,16.390243902439,2472.10243902439,205,165.750675373453,9.23574306309864,0.821316492519394,0.481,-1.36369586629997,-7.88626586118727,1.84594948395734,34.703196347032,mirror (>120°)
607455,2025,SL,528,85.8785984848485,-6.59068181818182,-1.68090909090909,2345.1875,0.484925478075465,0.803342919481256,242,91,"Banda, Anthony",L,31.1166285749566,37.603305785124,6.80165731277409,FF,225.203384663172,95.92734375,10.1278125,14.60296875,2187.1015625,256,165.913243911784,10.0487452651515,0.382732573808818,0.273,-4.64421686535108,-6.92516144263738,2.01590498364881,26.9565217391304,mirror (>120°)
701542,2026,ST,342,84.0479532163743,-17.3347368421053,0.246315789473685,3003.87134502924,0.824488398249886,0.554413045633661,132,29,"Warren, Will",R,56.0818193676115,21.969696969697,17.3364867505843,FF,222.073593215465,93.6531626506024,7.66283132530121,15.2607831325301,2538.6671686747,664,165.991773847853,9.60520943422814,1.01521850164243,0.55,-10.6314500901683,-11.0383996343874,2.12144869831261,16.6666666666667,mirror (>120°)
621053,2025,ST,313,83.6597444089457,-11.1001916932907,1.22913738019169,2537.57827476038,0.84519637982052,0.49540683278118,133,38,"Ferguson, Tyler",R,59.6235537958693,28.5714285714286,11.1680362789161,FF,225.728214760332,94.7560209424084,8.54701570680628,14.451832460733,2304.20680628272,382,166.104660964463,11.0962765334627,0.66515664350749,0.364,3.35589604183502,2.62512766129231,1.95714328631651,32.5581395348837,mirror (>120°)
676979,2025,ST,529,82.8100189035917,-13.7727788279773,-2.97867674858223,2374.6370510397,0.797299620193698,0.587086039018972,319,126,"Crochet, Garrett",L,53.6341844140854,39.4984326018809,14.0912012198011,FF,219.797852171622,96.4613367174281,7.94497461928934,15.9092385786802,2457.3807106599,1182,166.163667757537,13.6513178138364,0.792408070649577,0.556,6.60891484409364,-0.11661886235309,1.67693813601499,43.2885906040268,mirror (>120°)
650911,2025,SL,490,85.6769387755102,-1.57640816326531,-0.493714285714286,2090.01428571429,0.537531111949048,0.162606457926525,244,80,"Sánchez, Cristopher",L,73.1691120928293,32.7868852459016,1.65191297988964,SI,239.395733652788,95.4015407190022,18.3112252384446,4.54071900220103,2137.62435803375,1363,166.226621559959,9.72460194349199,0.0875611625601243,0.215,-4.26516737973869,-1.21606746862047,1.94007663734215,25.6521739130435,mirror (>120°)
640455,2025,ST,371,77.6857142857143,-12.9946091644205,3.9321832884097,2285.80323450135,0.948807334070961,0.252385945088261,170,60,"Manaea, Sean",L,75.1040698668952,35.2941176470588,13.5765213788249,FF,241.429666872989,91.7199095022624,14.1230769230769,10.9116742081448,2049.18250377074,663,166.325597006093,14.0341952165482,0.760704714250848,0.463,3.59253152947049,5.22303889085733,2.14310883883859,17.9640718562874,mirror (>120°)
670990,2026,ST,350,84.3125714285714,-15.7628571428571,3.00925714285714,2651.6,0.897810153861501,0.406802612521332,152,57,"Ramírez, Yohan",R,65.6244639556095,37.5,16.0475323292386,SI,231.976909837339,96.3769547325103,17.3703703703704,5.42864197530864,2241.69547325103,243,166.35244588173,12.0643833039389,0.881785894504354,0.556,1.79095695987754,-6.17008297071948,2.05867506666219,28.0821917808219,mirror (>120°)
620454,2025,SL,237,84.1620253164557,-5.23493670886076,-1.15037974683544,2485.98312236287,0.82809986556078,0.54279846646915,135,35,"Castillo, José",L,56.7561747207147,25.9259259259259,5.35984476526206,SI,223.266253350967,93.0009478672986,15.5283412322275,5.52796208530806,2012.95260663507,211,166.510078630253,8.83892255084288,0.325175027785158,0.381,-7.35384437302255,-7.59492632437186,1.81222003605808,37.4045801526718,mirror (>120°)
669062,2026,SL,258,85.9581395348837,-3.73813953488372,-0.243255813953488,2563.56976744186,0.415117023188949,0.647142955287543,112,61,"Miller, Erik",L,32.6785922200223,54.4642857142857,3.74604599188035,SI,225.934385288554,96.9081560283688,17.2757446808511,8.7931914893617,2337.14184397163,282,166.744206931468,10.9500164934851,0.193246281102776,0.14,3.19309526607831,-7.1890553448135,1.66216094943901,47.2727272727273,mirror (>120°)
656464,2026,SL,346,85.2878612716763,-4.20832369942197,-2.81479768786127,2396.75433526012,0.780945257736193,0.579323374365112,173,73,"Ginkel, Kevin",R,53.4311155259009,42.1965317919075,5.0629116506913,FF,220.209438141912,95.4319620253164,8.70075949367089,15.5407594936709,2408.68987341772,316,166.778322616012,10.1441007536401,0.284263532791368,0.307,6.23451365549947,-0.0219344824937743,1.6136491485438,46.7455621301775,mirror (>120°)
650633,2025,ST,245,82.2877551020408,-14.7761632653061,3.02791836734694,2775.14693877551,0.886655439171395,0.451613007945878,99,34,"King, Michael",R,63.0082346497799,34.3434343434343,15.08321220703,SI,230.031514192638,92.6361038961039,18.5887792207792,4.43719480519481,2285.87792207792,385,167.023279542858,10.3483487940631,0.789241259318383,0.526,4.20058569248739,4.54470680947459,2.11804409856294,20.6521739130435,mirror (>120°)
656731,2025,SL,329,84.1641337386018,-4.78796352583587,-5.82492401215806,2538.92097264438,0.714267958411967,0.65641644417935,145,70,"Megill, Tylor",R,47.4168083421308,48.2758620689655,7.54018132886406,FF,215.071483487752,95.4613126079447,6.58839378238342,16.9280829015544,2295.65457685665,579,167.654675145621,11.2971788693429,0.415094124710854,0.469,8.59435097728305,-4.18788582498286,1.45983145771582,57.6,mirror (>120°)
656288,2025,SL,469,87.7098081023454,-1.17697228144989,-4.16827292110874,2726.28997867804,0.391754495422075,0.845892812817845,241,83,"Canning, Griffin",R,24.8500555583532,34.4398340248963,4.33125419435869,FF,216.95831389597,93.9611001964636,9.56770137524558,15.7728094302554,2150.57367387033,509,167.891741662384,6.25129209411823,0.234783940700624,0.279,-1.65594283581815,-2.71956127400488,1.94531371393634,34.7619047619048,mirror (>120°)
663460,2025,ST,410,82.959756097561,-12.9927804878049,-4.68819512195122,2685.56829268293,0.597120319553383,0.760978578902718,171,45,"Bubic, Kris",L,38.1203650024275,26.3157894736842,13.8127302987415,FF,206.184024469666,92.1884265279584,4.51911573472042,18.1505851755527,2408.52405721717,769,168.063659467239,9.22867043039741,0.738462709694106,0.489,-7.80526978796053,-6.65497891775511,2.07972021987855,25.9259259259259,mirror (>120°)
543243,2026,ST,327,84.9489296636086,-13.4209174311927,-4.48440366972477,2671.78593272171,0.651213884978114,0.710683417021949,184,70,"Gray, Sonny",R,42.4996719830496,38.0434782608696,14.1502968508767,SI,210.722969744576,92.0877906976744,11.426511627907,7.05697674418605,2342.51162790698,344,168.223297761526,7.13886103406585,1.05362994937845,0.552,-0.36794799624121,-16.1854458815967,1.46464686839335,58.5635359116022,mirror (>120°)
674841,2026,SL,253,84.0185770750988,-1.59225296442688,-2.45596837944664,2659.85375494071,0.308491450819902,0.893938832569573,123,45,"Alvarez, Andrew",L,19.0391625849369,36.5853658536585,2.92695237125033,FF,210.800668021802,92.4010600706714,2.69342756183746,13.4578091872792,2318.21908127208,283,168.238494563135,8.38248299557256,0.213261783668498,0.251,-7.82370503763487,-9.59022030811451,1.79004825933849,40.495867768595,mirror (>120°)
640455,2026,ST,500,75.6382,-13.3728,2.22408,2276.88,0.947790346910372,0.280648999346286,244,75,"Manaea, Sean",L,73.5055183604822,30.7377049180328,13.5564859637887,FF,241.798363043376,90.7658743633277,13.5866893039049,10.771273344652,2035.02546689304,589,168.292844682893,15.1276743633277,0.78187856820775,0.521,-0.343353585115731,-3.29990813354902,1.95146740661279,30.379746835443,mirror (>120°)
676254,2025,SL,391,83.9774936061381,-15.216368286445,2.45984654731458,2694.55242966752,0.916257766489669,0.383361001949437,185,52,"Walker, Ryan",R,67.2956320872565,28.1081081081081,15.4139128343541,SI,235.894639800689,95.9579277864992,16.8077237048666,3.43459968602826,2369.27472527473,637,168.599007713432,11.9804341803611,0.898505378846849,0.527,-2.76616843142896,-1.54129210074574,2.03470353838936,21.6666666666667,mirror (>120°)
696147,2026,SL,369,88.5915989159892,-2.15479674796748,-1.2660162601626,2681.57452574526,0.76937692150519,0.454189759651126,185,73,"Bachman, Sam",R,59.445179531622,39.4594594594595,2.4991891077002,SI,228.055879882444,98.7425438596491,16.6905263157895,8.04894736842105,2354.66666666667,228,168.610700350822,10.15094494366,0.134872920285006,0.248,-0.544415772192762,-4.32501086208529,1.89264996415635,35.3591160220994,mirror (>120°)
678022,2026,ST,342,86.0771929824561,-12.1564912280702,1.52912280701754,2731.50584795322,0.811189185954153,0.557267307910507,156,57,"Perkins, Jack",R,55.5118782864553,36.5384615384615,12.2522853189553,FF,224.370854068304,95.9272300469484,9.94338028169014,14.4583098591549,2241.71830985916,426,168.858975781849,9.85003706449221,0.698236763547774,0.399,-1.86566628690935,-3.82762287812202,2.06968367068228,21.9178082191781,mirror (>120°)
695418,2026,SL,216,85.1509259259259,-1.82722222222222,-1.84888888888889,2562.68518518519,0.684747757042017,0.476289892987729,99,25,"Lord, Brad",R,55.1786896506788,25.2525252525253,2.59944824392399,FF,246.119611603883,94.5208556149733,15.9096256684492,10.2850267379679,2416.39037433155,374,169.059078046796,9.36992968904732,0.137213132015992,0.203,-0.292459854354732,-0.160319794586651,1.93857922062351,33.3333333333333,mirror (>120°)
668909,2026,ST,568,87.531338028169,-10.5280985915493,-0.298521126760563,2278.52288732394,0.800889147555959,0.58534401079902,293,130,"Williams, Gavin",R,53.8381368340256,44.3686006825939,10.5323299804224,FF,222.957702782239,97.2428571428572,11.0507142857143,14.3919047619048,2297.74404761905,504,169.119565948213,9.71151911468813,0.58044987931389,0.541,4.85761310393189,-2.17281656658916,1.9452822102204,32.9787234042553,mirror (>120°)
547179,2025,ST,223,82.2914798206278,-12.1495964125561,-0.786726457399103,2549.77578475336,0.802470791907485,0.562398064367708,114,23,"Lorenzen, Michael",R,54.9759580504369,20.1754385964912,12.17504133491,FF,224.185260818011,93.9160516605166,11.3864944649447,14.950184501845,2335.74723247233,542,169.209302767575,11.6245718398888,0.647865006086953,0.352,-4.48814484366053,1.93092782738692,2.23938510501325,13.7254901960784,mirror (>120°)
689147,2026,ST,330,87.2181818181818,-14.3123636363636,-0.670909090909091,2918.78484848485,0.807372460287955,0.581176366252997,137,37,"Kerkering, Orion",R,54.2522734236869,27.007299270073,14.3280798388259,FF,224.04544640662,97.4621399176955,11.5886419753086,15.9817283950617,2353.69135802469,243,169.793172982933,10.2439580995136,0.725798314958501,0.497,-4.03618417254587,-3.42992078349444,2.05408178701647,23.134328358209,mirror (>120°)
669160,2026,ST,342,86.0108187134503,-16.1919298245614,-3.88245614035088,3159.54970760234,0.75948106201292,0.640655711385316,153,47,"May, Dustin",R,49.8508948448851,30.718954248366,16.650887577702,FF,219.695324197963,96.9327586206897,9.80637931034483,14.9650862068966,2328.1099137931,464,169.844429353078,10.9219399072394,0.930640061875923,0.641,-6.84909787926205,-8.49907410722453,2.04146824269658,25.6578947368421,mirror (>120°)
657044,2025,SL,288,77.9118055555556,-14.06,8.74041666666667,2254.00694444444,0.994604786703651,0.0769819702337516,144,51,"Thompson, Ryan",R,85.5741559082317,35.4166666666667,16.5553158685343,SI,275.6437075477,89.6809917355372,13.0076033057851,-6.9900826446281,2005.54545454545,363,169.930448360532,11.7691861799816,1.12111577664931,0.727,4.27425054036924,5.49391237397956,2.44507510404045,6.4,mirror (>120°)
669622,2025,ST,360,83.9058333333333,-16.765,2.254,2779.52222222222,0.904859848752084,0.415066788093244,151,41,"Bender, Anthony",R,65.3586799691641,27.1523178807947,16.9158428994833,SI,235.343290080813,96.5040358744395,18.2889686098655,3.30242152466368,2319.68609865471,223,169.984610111649,12.5982025411061,0.910200939060738,0.554,-2.21886236408224,4.08921846939,2.3314834864426,5.4421768707483,mirror (>120°)
700712,2026,ST,241,86.496265560166,-8.31784232365145,-0.985892116182572,2468.57676348548,0.783775486075089,0.579703317168835,83,30,"Ureña, Walbert",R,53.5122853513026,36.144578313253,8.37606615219092,SI,223.707820685562,97.625327510917,15.6696943231441,6.92410480349345,2164.13973799127,458,170.195535334259,11.1290619507511,0.488932558733828,0.42,2.35593852841248,-3.01568886560412,1.75924181392344,41.9753086419753,mirror (>120°)
656550,2026,SL,614,85.3653094462541,-1.84631921824104,-3.38208469055375,2739.48208469055,0.655549905793898,0.674262119894556,322,129,"Holmes, Grant",R,44.1938258042403,40.0621118012422,3.85323130758124,FF,214.404578204598,94.2011834319527,6.99668639053254,15.2821301775148,2324.99013806706,507,170.210752400358,8.83587398569858,0.229254603660474,0.244,2.73195898797791,-5.06852462222172,1.61443384550378,50,mirror (>120°)
669372,2025,SL,406,86.0706896551724,-4.69596059113301,-1.35871921182266,2198.15763546798,0.495900452186937,0.792900589427642,188,72,"Ginn, J.T.",R,32.022921703798,38.2978723404255,4.88857481992965,SI,221.727022446778,93.3779284833539,14.382392108508,3.43546239210851,1891.51294697904,811,170.29589925702,7.30723882818147,0.330599322790835,0.22,-1.55675742236514,-3.54720405694148,1.96699630599641,25.8064516129032,mirror (>120°)
656550,2025,SL,730,85.3480821917808,-3.08449315068493,-3.14679452054795,2839.00136986301,0.665833324515789,0.718505423413647,407,169,"Holmes, Grant",R,42.8210290599202,41.5233415233415,4.4064059902797,FF,213.162323498054,94.4659324522761,5.24669603524229,15.1873127753304,2318.11013215859,681,170.341294438134,9.11785026049525,0.2742339921071,0.293,0.971955448395456,-2.4278813690722,1.71939969530563,40.5835543766578,mirror (>120°)
678394,2025,ST,499,85.6711422845691,-9.88881763527054,-3.167374749499,2474.57915831663,0.619975484286228,0.769573459488253,219,58,"Bello, Brayan",R,38.8552394397649,26.4840182648402,10.383688026294,SI,228.226622936527,95.2829809725159,16.9186046511628,5.6984778012685,2120.99260042283,946,170.628616503238,9.61183868794672,0.581637685626387,0.502,-7.12785210986146,-10.0861086510873,1.90996570841781,29.0748898678414,mirror (>120°)
676106,2026,ST,296,77.1236486486487,-16.4464864864865,2.8645945945946,2602.43918918919,0.959441525200589,0.267072659344305,107,39,"Hancock, Emerson",R,74.4447849168521,36.4485981308411,16.6940953615811,FF,245.544242486404,95.4343195266272,12.0268047337278,9.16473372781065,2359.07988165681,676,171.099457569552,18.3106708779786,1.10405377173217,0.641,3.33797723782273,-1.35643297047484,1.87846366517092,35.5769230769231,mirror (>120°)
650911,2026,SL,400,86.291,-1.4214,-3.7944,2074.5025,0.743752810305378,0.643493936018815,201,91,"Sánchez, Cristopher",L,49.1336843359135,45.273631840796,4.05189453465907,SI,237.67883275214,95.1545352743561,18.0689361702128,4.28049272116461,2131.69652855543,893,171.454851583773,8.86353527435611,0.218207056398649,0.324,8.21123492840589,4.59600241729269,1.79224071017295,36.9791666666667,mirror (>120°)
671131,2025,SL,353,85.2660056657224,-1.53552407932011,0.0866855524079322,2049.03682719547,0.587184330695795,0.320422254299877,157,63,"Rutledge, Jackson",R,61.3790211127647,40.1273885350319,1.53796897991089,SI,232.852057716408,95.2339366515837,16.9756561085973,9.26552036199095,2264.82126696833,442,171.473036603643,9.96793098586133,0.0795240621651466,0.146,10.1229192514539,8.56991053379488,2.16595822041068,24.6753246753247,mirror (>120°)
678024,2025,ST,269,81.6921933085502,-16.5100371747212,-3.42914498141264,2557.72862453532,0.769981634494502,0.630635995989564,101,29,"Vasil, Mike",R,50.6815868480142,28.7128712871287,16.8623949311545,SI,222.4089675116,94.3671664167916,14.5266566716642,4.56215892053973,2184.50524737631,667,171.727380663586,12.6749731082414,1.10745946039119,0.64,5.52456785031743,8.63211093656707,2.34783555816205,14.2857142857143,mirror (>120°)
657277,2025,ST,873,84.6382588774342,-14.6034364261168,-0.455257731958763,2543.6197021764,0.788731281714264,0.57451159218816,348,101,"Webb, Logan",R,53.9304182155144,29.0229885057471,14.6105309641417,SI,242.081568778429,92.5657608695652,15.7072826086957,0.456956521739131,1960.63134057971,1104,171.848849437086,7.92750199213108,0.929782220887551,0.482,-2.38777906774053,-3.67186865191697,2.03006079497592,20.8333333333333,mirror (>120°)
669372,2026,SL,271,85.5564575645757,-5.68826568265683,-2.9030258302583,2334.81549815498,0.527413424350156,0.827832779323039,132,44,"Ginn, J.T.",R,32.5012691428148,33.3333333333333,6.38622936071343,SI,220.652391081763,93.5423875432526,14.7039446366782,4.00567474048443,1982.46712802768,578,171.848878061052,7.98592997867695,0.419049498258969,0.314,-8.05028072446219,-13.8482240642085,1.80000107006091,35.7142857142857,mirror (>120°)
690925,2026,SL,263,86.141825095057,-3.5867680608365,-5.92973384030418,2782.87452471483,0.456089726954332,0.877607564743261,125,44,"Beeter, Clayton",R,27.4607494649177,35.2,6.93012615607288,FF,199.351906387319,95.5762962962963,3.49022222222222,17.6422222222222,2407.3037037037,270,171.891156922402,9.43447120123926,0.385346324615343,0.456,-3.4377854699649,-9.04338268043373,1.75749355193305,41.4634146341463,mirror (>120°)
686799,2025,SL,291,87.2247422680412,-3.35381443298969,-0.65979381443299,2733.42955326461,0.543557774250093,0.628854592741286,107,29,"Kochanowicz, Jack",R,40.8388767411324,27.1028037383178,3.41809875932425,SI,228.811121815915,95.5100977198697,14.2239739413681,3.06345276872964,2137.90662323561,921,172.027754925218,8.28535545182847,0.23491883651373,0.182,-17.1516316922428,-13.4375605816054,2.06150969811299,23.469387755102,mirror (>120°)
695076,2026,SL,390,84.8582051282051,-2.51538461538462,-0.873846153846155,2774.03333333333,0.679370995002066,0.592805936725857,182,65,"Lowder, Rhett",R,48.8926809297176,35.7142857142857,2.6628493881377,SI,236.849457481958,92.7411347517731,17.2834042553191,6.7531914893617,2260.74940898345,423,172.04322344776,7.88292962356792,0.143504140820486,0.226,-2.14483484729895,-6.71393475383646,1.78023430175349,41.1111111111111,mirror (>120°)
669371,2025,ST,318,80.8220125786164,-14.3758490566038,0.53622641509434,2613.86477987421,0.865390740894403,0.489530508020026,116,34,"Henry, Cole",R,60.5042138815583,29.3103448275862,14.3858463382069,FF,232.565396306587,94.4453798767967,14.4924024640657,14.1996714579055,2537.79671457906,487,172.061182425029,13.6233672981804,0.709032058358415,0.537,-1.30059451019565,1.52744115922513,2.10705471248736,21.9298245614035,mirror (>120°)
668909,2025,ST,621,86.5082125603865,-9.99246376811594,-1.16966183574879,2270.95974235105,0.751464454751866,0.637559617043422,280,124,"Williams, Gavin",R,49.6879651350636,44.2857142857143,10.0606878973118,FF,221.852834140921,96.5679668049793,10.9639170124481,15.2686804979253,2304.25809128631,1205,172.164869005857,10.0597542445928,0.53521863335927,0.52,6.34759927867961,-0.25944104753885,1.86062777053732,33.59375,mirror (>120°)
676617,2026,ST,219,83.4054794520548,-15.2980821917808,-4.00164383561644,2347.09589041096,0.811189770368049,0.577771646897294,85,41,"O'Brien, Riley",R,54.5395485523042,48.2352941176471,15.812794570651,SI,226.949842729389,98.0671981776765,16.2519362186788,4.74779043280182,2199.35307517084,439,172.410294177085,14.6617187256217,0.933941814125118,0.672,6.74365460615078,-7.16805068647309,1.54358808271585,55.952380952381,mirror (>120°)
571510,2025,SL,421,82.0083135391924,-2.35467933491687,0.336627078384799,2485.15201900238,0.583701754696214,0.332389018643363,197,68,"Boyd, Matthew",L,60.3406463630824,34.5177664974619,2.37861988560308,FF,232.983192762945,93.2808478425435,13.2304314912945,12.8775170325511,2316.35049205148,1321,172.642546399863,11.2725343033511,0.12883314872675,0.234,0.180697514415977,-1.93571690096812,1.91720997695614,34.7593582887701,mirror (>120°)
